tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.8787878787878789,4,8,0.6603960396039604,6.75049504950495,0.6876237623762376,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.888888888888889,4,8,0.6603960396039604,6.768316831683168,0.692079207920792,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.8989898989898991,4,8,0.6603960396039604,6.792079207920792,0.698019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.9090909090909092,4,8,0.6603960396039604,6.823762376237624,0.7059405940594059,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.9191919191919192,4,8,0.6603960396039604,6.851485148514851,0.7128712871287128,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.9292929292929294,4,8,0.6603960396039604,6.877227722772277,0.7193069306930693,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.9393939393939394,4,8,0.6603960396039604,6.928712871287129,0.7321782178217822,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
0.9494949494949496,4,8,0.6608910891089109,6.958415841584158,0.7396039603960396,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0014851485148514865
0.9595959595959597,4,8,0.6608910891089109,7.001980198019802,0.7504950495049505,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0014851485148514865
0.9696969696969697,4,8,0.6608910891089109,7.035643564356436,0.7589108910891089,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0014851485148514865
0.9797979797979799,4,8,0.6618811881188119,7.108910891089109,0.7772277227722773,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0004950495049504955
0.98989898989899,4,8,0.6618811881188119,7.201980198019802,0.8004950495049505,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0004950495049504955
1.0,4,8,0.6623762376237624,7.853465346534653,0.9633663366336633,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.0,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.010101010101010102,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.020202020202020204,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.030303030303030304,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.04040404040404041,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.05050505050505051,4,16,0.500990099009901,4.0,0.0,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.06060606060606061,4,16,0.5014851485148515,4.005940594059406,0.0004950495049504951,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0004950495049504955
0.07070707070707072,4,16,0.5024752475247525,4.035643564356436,0.0029702970297029703,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0014851485148514865
0.08080808080808081,4,16,0.503960396039604,4.077227722772277,0.006435643564356435,slowfast_r50_ucf101_full_e10_a100,ucf101,0.002970297029702973
0.09090909090909091,4,16,0.5094059405940594,4.172277227722772,0.014356435643564357,slowfast_r50_ucf101_full_e10_a100,ucf101,0.008415841584158423
0.10101010101010102,4,16,0.5158415841584159,4.261386138613862,0.02178217821782178,slowfast_r50_ucf101_full_e10_a100,ucf101,0.014851485148514865
0.11111111111111112,4,16,0.5252475247524753,4.427722772277228,0.03564356435643564,slowfast_r50_ucf101_full_e10_a100,ucf101,0.02425742574257428
0.12121212121212122,4,16,0.5361386138613862,4.6,0.05,slowfast_r50_ucf101_full_e10_a100,ucf101,0.03514851485148518
0.13131313131313133,4,16,0.5435643564356436,4.801980198019802,0.06683168316831684,slowfast_r50_ucf101_full_e10_a100,ucf101,0.04257425742574261
0.14141414141414144,4,16,0.552970297029703,4.998019801980198,0.08316831683168317,slowfast_r50_ucf101_full_e10_a100,ucf101,0.051980198019802026
0.15151515151515152,4,16,0.5594059405940595,5.176237623762376,0.09801980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.05841584158415847
0.16161616161616163,4,16,0.5688118811881188,5.413861386138614,0.11782178217821782,slowfast_r50_ucf101_full_e10_a100,ucf101,0.06782178217821777
0.17171717171717174,4,16,0.5742574257425742,5.586138613861386,0.13217821782178218,slowfast_r50_ucf101_full_e10_a100,ucf101,0.07326732673267322
0.18181818181818182,4,16,0.5836633663366336,5.782178217821782,0.1485148514851485,slowfast_r50_ucf101_full_e10_a100,ucf101,0.08267326732673264
0.19191919191919193,4,16,0.5910891089108911,5.936633663366337,0.1613861386138614,slowfast_r50_ucf101_full_e10_a100,ucf101,0.09009900990099007
0.20202020202020204,4,16,0.600990099009901,6.144554455445545,0.1787128712871287,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.06138613861386144
0.21212121212121213,4,16,0.6079207920792079,6.299009900990099,0.1915841584158416,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.054455445544554504
0.22222222222222224,4,16,0.6178217821782178,6.4891089108910895,0.20742574257425742,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.044554455445544594
0.23232323232323235,4,16,0.6252475247524752,6.637623762376237,0.2198019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.03712871287128716
0.24242424242424243,4,16,0.6316831683168317,6.78019801980198,0.2316831683168317,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.03069306930693072
